ROWID,TRUTH,TRAININGSET
5061.txt,6,1
5062.txt,6,1
5063.txt,2,1
5064.txt,2,1
5065.txt,3,1
5066.txt,3,1
5067.txt,3,1
5068.txt,3,1
5069.txt,3,1
5070.txt,3,1
5071.txt,3,1
5072.txt,3,1
5073.txt,6,1
5074.txt,6,1
5075.txt,3,1
5076.txt,3,1
5077.txt,6,1
5078.txt,6,1
5079.txt,8,1
5080.txt,8,1
5081.txt,3,1
5082.txt,3,1
5083.txt,3,1
5084.txt,3,1
5085.txt,6,1
5086.txt,6,1
5087.txt,6,1
5088.txt,6,1
5089.txt,3,1
5090.txt,3,1
5091.txt,3,1
5092.txt,3,1
5093.txt,1,1
5094.txt,1,1
5095.txt,3,1
5096.txt,3,1
5097.txt,20,1
5098.txt,20,1
5099.txt,6,1
5100.txt,6,1
5101.txt,1,1
5102.txt,1,1
5103.txt,2,1
5104.txt,2,1
5105.txt,6,1
5106.txt,6,1
5107.txt,3,1
5108.txt,3,1
5109.txt,20,1
5110.txt,20,1
5111.txt,4,1
5112.txt,4,1
5113.txt,3,1
5114.txt,3,1
5115.txt,3,1
5116.txt,3,1
5117.txt,6,1
5118.txt,6,1
5119.txt,3,1
5120.txt,3,1
5121.txt,1,1
5122.txt,1,1
5123.txt,3,1
5124.txt,3,1
5125.txt,3,1
5126.txt,3,1
5127.txt,3,1
5128.txt,3,1
5129.txt,1,1
5130.txt,1,1
5131.txt,3,1
5132.txt,3,1
5133.txt,3,1
5134.txt,3,1
5135.txt,3,1
5136.txt,3,1
5137.txt,3,1
5138.txt,3,1
5139.txt,6,1
5140.txt,6,1
5141.txt,5,1
5142.txt,5,1
5143.txt,20,1
5144.txt,20,1
5145.txt,2,1
5146.txt,2,1
5147.txt,5,1
5148.txt,5,1
5149.txt,20,1
5150.txt,20,1
5151.txt,5,1
5152.txt,5,1
5153.txt,3,1
5154.txt,3,1
5155.txt,18,1
5156.txt,18,1
5157.txt,20,1
5158.txt,20,1
5159.txt,3,1
5160.txt,3,1
5161.txt,6,1
5162.txt,6,1
5163.txt,1,1
5164.txt,1,1
5165.txt,1,1
5166.txt,1,1
5167.txt,5,1
5168.txt,5,1
5169.txt,3,1
5170.txt,3,1
5171.txt,6,1
5172.txt,6,1
5173.txt,1,1
5174.txt,1,1
5175.txt,3,1
5176.txt,3,1
5177.txt,3,1
5178.txt,3,1
5179.txt,1,1
5180.txt,1,1
5181.txt,5,1
5182.txt,5,1
5183.txt,5,1
5184.txt,5,1
5185.txt,3,1
5186.txt,3,1
5187.txt,3,1
5188.txt,3,1
5189.txt,2,1
5190.txt,2,1
5191.txt,5,1
5192.txt,5,1
5193.txt,20,1
5194.txt,20,1
5195.txt,1,1
5196.txt,1,1
5197.txt,7,1
5198.txt,7,1
5199.txt,5,1
5200.txt,5,1
5201.txt,3,1
5202.txt,3,1
5203.txt,6,1
5204.txt,6,1
5205.txt,3,1
5206.txt,3,1
5207.txt,1,1
5208.txt,1,1
5209.txt,3,1
5210.txt,3,1
5211.txt,5,1
5212.txt,5,1
5213.txt,5,1
5214.txt,5,1
5215.txt,7,1
5216.txt,7,1
5217.txt,2,1
5218.txt,2,1
5219.txt,3,1
5220.txt,3,1
5221.txt,1,1
5222.txt,1,1
5223.txt,2,1
5224.txt,2,1
5225.txt,5,1
5226.txt,5,1
5227.txt,2,1
5228.txt,2,1
5229.txt,6,1
5230.txt,6,1
5231.txt,20,1
5232.txt,20,1
5233.txt,6,1
5234.txt,6,1
5235.txt,5,1
5236.txt,5,1
5237.txt,6,1
5238.txt,6,1
5239.txt,2,1
5240.txt,2,1
5241.txt,6,1
5242.txt,6,1
5243.txt,5,1
5244.txt,5,1
5245.txt,5,1
5246.txt,5,1
5247.txt,20,1
5248.txt,20,1
5249.txt,1,1
5250.txt,1,1
5251.txt,6,1
5252.txt,6,1
5253.txt,6,1
5254.txt,6,1
5255.txt,1,1
5256.txt,1,1
5257.txt,4,1
5258.txt,4,1
5259.txt,1,1
5260.txt,1,1
5261.txt,1,1
5262.txt,1,1
5263.txt,3,1
5264.txt,3,1
5265.txt,6,1
5266.txt,6,1
5267.txt,6,1
5268.txt,6,1
5269.txt,1,1
5270.txt,1,1
5271.txt,6,1
5272.txt,6,1
5273.txt,6,1
5274.txt,6,1
5275.txt,6,1
5276.txt,6,1
5277.txt,6,1
5278.txt,6,1
5279.txt,2,1
5280.txt,2,1
5281.txt,6,1
5282.txt,6,1
5283.txt,6,1
5284.txt,6,1
5285.txt,6,1
5286.txt,6,1
5287.txt,6,1
5288.txt,6,1
5289.txt,6,1
5290.txt,6,1
5291.txt,6,1
5292.txt,6,1
5293.txt,6,1
5294.txt,6,1
5295.txt,6,1
5296.txt,6,1
5297.txt,6,1
5298.txt,6,1
5299.txt,6,1
5300.txt,6,1
5301.txt,5,1
5302.txt,5,1
5303.txt,3,1
5304.txt,3,1
5305.txt,3,1
5306.txt,3,1
5307.txt,1,1
5308.txt,1,1
5309.txt,2,1
5310.txt,2,1
5311.txt,2,1
5312.txt,2,1
5313.txt,2,1
5314.txt,2,1
5315.txt,2,1
5316.txt,2,1
5317.txt,2,1
5318.txt,2,1
5319.txt,12,1
5320.txt,12,1
5321.txt,2,1
5322.txt,2,1
5323.txt,2,1
5324.txt,2,1
5325.txt,1,1
5326.txt,1,1
5327.txt,1,1
5328.txt,1,1
5329.txt,2,1
5330.txt,2,1
5331.txt,1,1
5332.txt,1,1
5333.txt,2,1
5334.txt,2,1
5335.txt,3,1
5336.txt,3,1
5337.txt,13,1
5338.txt,13,1
5339.txt,6,1
5340.txt,6,1
5341.txt,3,1
5342.txt,3,1
5343.txt,6,1
5344.txt,6,1
5345.txt,13,1
5346.txt,13,1
5347.txt,13,1
5348.txt,13,1
5349.txt,1,1
5350.txt,1,1
5351.txt,13,1
5352.txt,13,1
5353.txt,13,1
5354.txt,13,1
5355.txt,13,1
5356.txt,13,1
5357.txt,12,1
5358.txt,12,1
5359.txt,1,1
5360.txt,1,1
5361.txt,13,1
5362.txt,13,1
5363.txt,3,1
5364.txt,3,1
5365.txt,3,1
5366.txt,3,1
5367.txt,20,1
5368.txt,20,1
5369.txt,2,1
5370.txt,2,1
5371.txt,1,1
5372.txt,1,1
5373.txt,13,1
5374.txt,13,1
5375.txt,13,1
5376.txt,13,1
5377.txt,13,1
5378.txt,13,1
5379.txt,6,1
5380.txt,6,1
5381.txt,6,1
5382.txt,6,1
5383.txt,6,1
5384.txt,6,1
5385.txt,3,1
5386.txt,3,1
5387.txt,5,1
5388.txt,5,1
5389.txt,5,1
5390.txt,5,1
5391.txt,3,1
5392.txt,3,1
5393.txt,1,1
5394.txt,1,1
5395.txt,13,1
5396.txt,13,1
5397.txt,6,1
5398.txt,6,1
5399.txt,12,1
5400.txt,12,1
5401.txt,5,1
5402.txt,5,1
5403.txt,1,1
5404.txt,1,1
5405.txt,6,1
5406.txt,6,1
5407.txt,5,1
5408.txt,5,1
5409.txt,5,1
5410.txt,5,1
5411.txt,6,1
5412.txt,6,1
5413.txt,6,1
5414.txt,6,1
5415.txt,1,1
5416.txt,1,1
5417.txt,6,1
5418.txt,6,1
5419.txt,6,1
5420.txt,6,1
5421.txt,6,1
5422.txt,6,1
5423.txt,6,1
5424.txt,6,1
5425.txt,6,1
5426.txt,6,1
5427.txt,13,1
5428.txt,13,1
5429.txt,3,1
5430.txt,3,1
5431.txt,9,1
5432.txt,9,1
5433.txt,5,1
5434.txt,5,1
5435.txt,1,1
5436.txt,1,1
5437.txt,1,1
5438.txt,1,1
5439.txt,5,1
5440.txt,5,1
5441.txt,1,1
5442.txt,1,1
5443.txt,6,1
5444.txt,6,1
5445.txt,6,1
5446.txt,6,1
5447.txt,9,1
5448.txt,9,1
5449.txt,6,1
5450.txt,6,1
5451.txt,6,1
5452.txt,6,1
5453.txt,6,1
5454.txt,6,1
5455.txt,6,1
5456.txt,6,1
5457.txt,6,1
5458.txt,6,1
5459.txt,6,1
5460.txt,6,1
5461.txt,1,1
5462.txt,1,1
5463.txt,1,1
5464.txt,1,1
5465.txt,1,1
5466.txt,1,1
5467.txt,1,1
5468.txt,1,1
5469.txt,1,1
5470.txt,1,1
5471.txt,1,1
5472.txt,1,1
5473.txt,1,1
5474.txt,1,1
5475.txt,1,1
5476.txt,1,1
5477.txt,6,1
5478.txt,6,1
5479.txt,6,1
5480.txt,6,1
5481.txt,6,1
5482.txt,6,1
5483.txt,6,1
5484.txt,6,1
5485.txt,1,1
5486.txt,1,1
5487.txt,6,1
5488.txt,6,1
5489.txt,1,1
5490.txt,1,1
5491.txt,1,1
5492.txt,1,1
5493.txt,6,1
5494.txt,6,1
5495.txt,6,1
5496.txt,6,1
5497.txt,6,1
5498.txt,6,1
5499.txt,6,1
5500.txt,6,1
5501.txt,6,1
5502.txt,6,1
5503.txt,6,1
5504.txt,6,1
5505.txt,1,1
5506.txt,1,1
5507.txt,6,1
5508.txt,6,1
5509.txt,6,1
5510.txt,6,1
5511.txt,6,1
5512.txt,6,1
5513.txt,7,1
5514.txt,7,1
5515.txt,1,1
5516.txt,1,1
5517.txt,6,1
5518.txt,6,1
5519.txt,6,1
5520.txt,6,1
5521.txt,6,1
5522.txt,6,1
5523.txt,9,1
5524.txt,9,1
5525.txt,6,1
5526.txt,6,1
5527.txt,13,1
5528.txt,13,1
5529.txt,6,1
5530.txt,6,1
5531.txt,6,1
5532.txt,6,1
5533.txt,13,1
5534.txt,13,1
5535.txt,1,1
5536.txt,1,1
5537.txt,5,1
5538.txt,5,1
5539.txt,2,1
5540.txt,2,1
5541.txt,6,1
5542.txt,6,1
5543.txt,1,1
5544.txt,1,1
5545.txt,6,1
5546.txt,6,1
5547.txt,6,1
5548.txt,6,1
5549.txt,6,1
5550.txt,6,1
5551.txt,5,1
5552.txt,5,1
5553.txt,3,1
5554.txt,3,1
5555.txt,5,1
5556.txt,5,1
5557.txt,6,1
5558.txt,6,1
5559.txt,2,1
5560.txt,2,1
5561.txt,6,1
5562.txt,6,1
5563.txt,3,1
5564.txt,3,1
5565.txt,3,1
5566.txt,3,1
5567.txt,3,1
5568.txt,3,1
5569.txt,3,1
5570.txt,3,1
5571.txt,3,1
5572.txt,3,1
5573.txt,6,1
5574.txt,6,1
5575.txt,20,1
5576.txt,20,1
5577.txt,6,1
5578.txt,6,1
5579.txt,6,1
5580.txt,6,1
5581.txt,5,1
5582.txt,5,1
5583.txt,6,1
5584.txt,6,1
5585.txt,1,1
5586.txt,1,1
5587.txt,6,1
5588.txt,6,1
5589.txt,6,1
5590.txt,6,1
5591.txt,5,1
5592.txt,5,1
5593.txt,6,1
5594.txt,6,1
5595.txt,6,1
5596.txt,6,1
5597.txt,6,1
5598.txt,6,1
5599.txt,6,1
5600.txt,6,1
5601.txt,5,1
5602.txt,5,1
5603.txt,6,1
5604.txt,6,1
5605.txt,6,1
5606.txt,6,1
5607.txt,6,1
5608.txt,6,1
5609.txt,6,1
5610.txt,6,1
5611.txt,6,1
5612.txt,6,1
5613.txt,6,1
5614.txt,6,1
5615.txt,6,1
5616.txt,6,1
5617.txt,6,1
5618.txt,6,1
5619.txt,6,1
5620.txt,6,1
5621.txt,6,1
5622.txt,6,1
5623.txt,6,1
5624.txt,6,1
5625.txt,6,1
5626.txt,6,1
5627.txt,6,1
5628.txt,6,1
5629.txt,6,1
5630.txt,6,1
5631.txt,6,1
5632.txt,6,1
5633.txt,6,1
5634.txt,6,1
5635.txt,6,1
5636.txt,6,1
5637.txt,6,1
5638.txt,6,1
5639.txt,6,1
5640.txt,6,1
5641.txt,6,1
5642.txt,6,1
5643.txt,6,1
5644.txt,6,1
5645.txt,6,1
5646.txt,6,1
5647.txt,6,1
5648.txt,6,1
5649.txt,6,1
5650.txt,6,1
5651.txt,6,1
5652.txt,6,1
5653.txt,6,1
5654.txt,6,1
5655.txt,6,1
5656.txt,6,1
5657.txt,6,1
5658.txt,6,1
5659.txt,6,1
5660.txt,6,1
5661.txt,6,1
5662.txt,6,1
5663.txt,20,1
5664.txt,20,1
5665.txt,6,1
5666.txt,6,1
5667.txt,6,1
5668.txt,6,1
5669.txt,6,1
5670.txt,6,1
5671.txt,6,1
5672.txt,6,1
5673.txt,6,1
5674.txt,6,1
5675.txt,6,1
5676.txt,6,1
5677.txt,2,1
5678.txt,2,1
5679.txt,6,1
5680.txt,6,1
5681.txt,6,1
5682.txt,6,1
5683.txt,6,1
5684.txt,6,1
5685.txt,6,1
5686.txt,6,1
5687.txt,6,1
5688.txt,6,1
5689.txt,6,1
5690.txt,6,1
5691.txt,6,1
5692.txt,6,1
5693.txt,6,1
5694.txt,6,1
5695.txt,6,1
5696.txt,6,1
5697.txt,6,1
5698.txt,6,1
5699.txt,6,1
5700.txt,6,1
5701.txt,6,1
5702.txt,6,1
5703.txt,6,1
5704.txt,6,1
5705.txt,6,1
5706.txt,6,1
5707.txt,6,1
5708.txt,6,1
5709.txt,6,1
5710.txt,6,1
5711.txt,6,1
5712.txt,6,1
5713.txt,6,1
5714.txt,6,1
5715.txt,6,1
5716.txt,6,1
5717.txt,6,1
5718.txt,6,1
5719.txt,6,1
5720.txt,6,1
5721.txt,6,1
5722.txt,6,1
5723.txt,6,1
5724.txt,6,1
5725.txt,6,1
5726.txt,6,1
5727.txt,6,1
5728.txt,6,1
5729.txt,6,1
5730.txt,6,1
5731.txt,6,1
5732.txt,6,1
5733.txt,6,1
5734.txt,6,1
5735.txt,6,1
5736.txt,6,1
5737.txt,6,1
5738.txt,6,1
5739.txt,6,1
5740.txt,6,1
5741.txt,6,1
5742.txt,6,1
5743.txt,6,1
5744.txt,6,1
5745.txt,6,1
5746.txt,6,1
5747.txt,6,1
5748.txt,6,1
5749.txt,6,1
5750.txt,6,1
5751.txt,6,1
5752.txt,6,1
5753.txt,6,1
5754.txt,6,1
5755.txt,5,1
5756.txt,5,1
5757.txt,5,1
5758.txt,5,1
5759.txt,5,1
5760.txt,5,1
5761.txt,5,1
5762.txt,5,1
5763.txt,5,1
5764.txt,5,1
5765.txt,5,1
5766.txt,5,1
5767.txt,16,1
5768.txt,16,1
5769.txt,16,1
5770.txt,16,1
5771.txt,5,1
5772.txt,5,1
5773.txt,5,1
5774.txt,5,1
5775.txt,6,1
5776.txt,6,1
5777.txt,6,1
5778.txt,6,1
5779.txt,5,1
5780.txt,5,1
5781.txt,6,1
5782.txt,6,1
5783.txt,5,1
5784.txt,5,1
5785.txt,5,1
5786.txt,5,1
5787.txt,5,1
5788.txt,5,1
5789.txt,5,1
5790.txt,5,1
5791.txt,5,1
5792.txt,5,1
5793.txt,5,1
5794.txt,5,1
5795.txt,5,1
5796.txt,5,1
5797.txt,5,1
5798.txt,5,1
5799.txt,5,1
5800.txt,5,1
5801.txt,5,1
5802.txt,5,1
5803.txt,6,1
5804.txt,6,1
5805.txt,5,1
5806.txt,5,1
5807.txt,5,1
5808.txt,5,1
5809.txt,5,1
5810.txt,5,1
5811.txt,5,1
5812.txt,5,1
5813.txt,5,1
5814.txt,5,1
5815.txt,5,1
5816.txt,5,1
5817.txt,5,1
5818.txt,5,1
5819.txt,5,1
5820.txt,5,1
5821.txt,5,1
5822.txt,5,1
5823.txt,5,1
5824.txt,5,1
5825.txt,5,1
5826.txt,5,1
5827.txt,6,1
5828.txt,6,1
5829.txt,5,1
5830.txt,5,1
5831.txt,5,1
5832.txt,5,1
5833.txt,2,1
5834.txt,2,1
5835.txt,5,1
5836.txt,5,1
5837.txt,5,1
5838.txt,5,1
5839.txt,1,1
5840.txt,1,1
5841.txt,5,1
5842.txt,5,1
5843.txt,5,1
5844.txt,5,1
5845.txt,5,1
5846.txt,5,1
5847.txt,5,1
5848.txt,5,1
5849.txt,5,1
5850.txt,5,1
5851.txt,5,1
5852.txt,5,1
5853.txt,5,1
5854.txt,5,1
5855.txt,5,1
5856.txt,5,1
5857.txt,5,1
5858.txt,5,1
5859.txt,5,1
5860.txt,5,1
5861.txt,5,1
5862.txt,5,1
5863.txt,5,1
5864.txt,5,1
5865.txt,5,1
5866.txt,5,1
5867.txt,5,1
5868.txt,5,1
5869.txt,5,1
5870.txt,5,1
5871.txt,5,1
5872.txt,5,1
5873.txt,5,1
5874.txt,5,1
5875.txt,5,1
5876.txt,5,1
5877.txt,5,1
5878.txt,5,1
5879.txt,5,1
5880.txt,5,1
5881.txt,5,1
5882.txt,5,1
5883.txt,5,1
5884.txt,5,1
5885.txt,5,1
5886.txt,5,1
5887.txt,5,1
5888.txt,5,1
5889.txt,6,1
5890.txt,6,1
5891.txt,1,1
5892.txt,1,1
5893.txt,6,1
5894.txt,6,1
5895.txt,5,1
5896.txt,5,1
5897.txt,5,1
5898.txt,5,1
5899.txt,6,1
5900.txt,6,1
5901.txt,5,1
5902.txt,5,1
5903.txt,5,1
5904.txt,5,1
5905.txt,5,1
5906.txt,5,1
5907.txt,5,1
5908.txt,5,1
5909.txt,5,1
5910.txt,5,1
5911.txt,5,1
5912.txt,5,1
5913.txt,5,1
5914.txt,5,1
5915.txt,20,1
5916.txt,20,1
5917.txt,20,1
5918.txt,20,1
5919.txt,5,1
5920.txt,5,1
5921.txt,5,1
5922.txt,5,1
5923.txt,5,1
5924.txt,5,1
5925.txt,5,1
5926.txt,5,1
5927.txt,5,1
5928.txt,5,1
5929.txt,5,1
5930.txt,5,1
5931.txt,5,1
5932.txt,5,1
5933.txt,5,1
5934.txt,5,1
5935.txt,5,1
5936.txt,5,1
5937.txt,5,1
5938.txt,5,1
5939.txt,5,1
5940.txt,5,1
5941.txt,5,1
5942.txt,5,1
5943.txt,6,1
5944.txt,6,1
5945.txt,6,1
5946.txt,6,1
5947.txt,6,1
5948.txt,6,1
5949.txt,5,1
5950.txt,5,1
5951.txt,5,1
5952.txt,5,1
5953.txt,5,1
5954.txt,5,1
5955.txt,5,1
5956.txt,5,1
5957.txt,5,1
5958.txt,5,1
5959.txt,5,1
5960.txt,5,1
5961.txt,6,1
5962.txt,6,1
5963.txt,6,1
5964.txt,6,1
5965.txt,6,1
5966.txt,6,1
5967.txt,5,1
5968.txt,5,1
5969.txt,6,1
5970.txt,6,1
5971.txt,5,1
5972.txt,5,1
5973.txt,6,1
5974.txt,6,1
5975.txt,5,1
5976.txt,5,1
5977.txt,5,1
5978.txt,5,1
5979.txt,5,1
5980.txt,5,1
5981.txt,5,1
5982.txt,5,1
5983.txt,5,1
5984.txt,5,1
5985.txt,5,1
5986.txt,5,1
5987.txt,5,1
5988.txt,5,1
5989.txt,5,1
5990.txt,5,1
5991.txt,5,1
5992.txt,5,1
5993.txt,5,1
5994.txt,5,1
5995.txt,5,1
5996.txt,5,1
5997.txt,5,1
5998.txt,5,1
5999.txt,5,1
6000.txt,5,1
6001.txt,5,1
6002.txt,5,1
6003.txt,5,1
6004.txt,5,1
6005.txt,5,1
6006.txt,5,1
6007.txt,20,1
6008.txt,20,1
6009.txt,5,1
6010.txt,5,1
6011.txt,5,1
6012.txt,5,1
6013.txt,5,1
6014.txt,5,1
6015.txt,5,1
6016.txt,5,1
6017.txt,5,1
6018.txt,5,1
6019.txt,5,1
6020.txt,5,1
6021.txt,6,1
6022.txt,6,1
6023.txt,16,1
6024.txt,16,1
6025.txt,5,1
6026.txt,5,1
6027.txt,20,1
6028.txt,20,1
6029.txt,5,1
6030.txt,5,1
6031.txt,5,1
6032.txt,5,1
6033.txt,6,1
6034.txt,6,1
6035.txt,5,1
6036.txt,5,1
6037.txt,5,1
6038.txt,5,1
6039.txt,5,1
6040.txt,5,1
6041.txt,5,1
6042.txt,5,1
6043.txt,5,1
6044.txt,5,1
6045.txt,5,1
6046.txt,5,1
6047.txt,5,1
6048.txt,5,1
6049.txt,5,1
6050.txt,5,1
6051.txt,5,1
6052.txt,5,1
6053.txt,5,1
6054.txt,5,1
6055.txt,5,1
6056.txt,5,1
6057.txt,5,1
6058.txt,5,1
6059.txt,5,1
6060.txt,5,1
6061.txt,5,1
6062.txt,5,1
6063.txt,5,1
6064.txt,5,1
6065.txt,5,1
6066.txt,5,1
6067.txt,5,1
6068.txt,5,1
6069.txt,5,1
6070.txt,5,1
6071.txt,5,1
6072.txt,5,1
6073.txt,1,1
6074.txt,1,1
6075.txt,5,1
6076.txt,5,1
6077.txt,5,1
6078.txt,5,1
6079.txt,5,1
6080.txt,5,1
6081.txt,5,1
6082.txt,5,1
6083.txt,5,1
6084.txt,5,1
6085.txt,5,1
6086.txt,5,1
6087.txt,5,1
6088.txt,5,1
6089.txt,20,1
6090.txt,20,1
6091.txt,5,1
6092.txt,5,1
6093.txt,5,1
6094.txt,5,1
6095.txt,5,1
6096.txt,5,1
6097.txt,5,1
6098.txt,5,1
6099.txt,5,1
6100.txt,5,1
6101.txt,5,1
6102.txt,5,1
6103.txt,5,1
6104.txt,5,1
6105.txt,5,1
6106.txt,5,1
6107.txt,5,1
6108.txt,5,1
6109.txt,5,1
6110.txt,5,1
6111.txt,5,1
6112.txt,5,1
6113.txt,5,1
6114.txt,5,1
6115.txt,5,1
6116.txt,5,1
6117.txt,5,1
6118.txt,5,1
6119.txt,5,1
6120.txt,5,1
6121.txt,1,1
6122.txt,1,1
6123.txt,5,1
6124.txt,5,1
6125.txt,5,1
6126.txt,5,1
6127.txt,5,1
6128.txt,5,1
6129.txt,5,1
6130.txt,5,1
6131.txt,5,1
6132.txt,5,1
6133.txt,5,1
6134.txt,5,1
6135.txt,5,1
6136.txt,5,1
6137.txt,5,1
6138.txt,5,1
6139.txt,5,1
6140.txt,5,1
6141.txt,5,1
6142.txt,5,1
6143.txt,5,1
6144.txt,5,1
6145.txt,5,1
6146.txt,5,1
6147.txt,20,1
6148.txt,20,1
6149.txt,5,1
6150.txt,5,1
6151.txt,5,1
6152.txt,5,1
6153.txt,1,1
6154.txt,1,1
6155.txt,5,1
6156.txt,5,1
6157.txt,5,1
6158.txt,5,1
6159.txt,5,1
6160.txt,5,1
6161.txt,20,1
6162.txt,20,1
6163.txt,5,1
6164.txt,5,1
6165.txt,5,1
6166.txt,5,1
6167.txt,5,1
6168.txt,5,1
6169.txt,20,1
6170.txt,20,1
6171.txt,20,1
6172.txt,20,1
6173.txt,5,1
6174.txt,5,1
6175.txt,5,1
6176.txt,5,1
6177.txt,5,1
6178.txt,5,1
6179.txt,5,1
6180.txt,5,1
6181.txt,5,1
6182.txt,5,1
6183.txt,5,1
6184.txt,5,1
6185.txt,5,1
6186.txt,5,1
6187.txt,5,1
6188.txt,5,1
6189.txt,5,1
6190.txt,5,1
6191.txt,5,1
6192.txt,5,1
6193.txt,5,1
6194.txt,5,1
6195.txt,5,1
6196.txt,5,1
6197.txt,5,1
6198.txt,5,1
6199.txt,5,1
6200.txt,5,1
6201.txt,5,1
6202.txt,5,1
6203.txt,5,1
6204.txt,5,1
6205.txt,5,1
6206.txt,5,1
6207.txt,5,1
6208.txt,5,1
6209.txt,5,1
6210.txt,5,1
6211.txt,5,1
6212.txt,5,1
6213.txt,5,1
6214.txt,5,1
6215.txt,5,1
6216.txt,5,1
6217.txt,5,1
6218.txt,5,1
6219.txt,5,1
6220.txt,5,1
6221.txt,5,1
6222.txt,5,1
6223.txt,5,1
6224.txt,5,1
6225.txt,5,1
6226.txt,5,1
6227.txt,5,1
6228.txt,5,1
6229.txt,1,1
6230.txt,1,1
6231.txt,20,1
6232.txt,20,1
6233.txt,5,1
6234.txt,5,1
6235.txt,12,1
6236.txt,12,1
6237.txt,5,1
6238.txt,5,1
6239.txt,5,1
6240.txt,5,1
6241.txt,5,1
6242.txt,5,1
6243.txt,5,1
6244.txt,5,1
6245.txt,5,1
6246.txt,5,1
6247.txt,6,1
6248.txt,6,1
6249.txt,5,1
6250.txt,5,1
6251.txt,5,1
6252.txt,5,1
6253.txt,5,1
6254.txt,5,1
6255.txt,5,1
6256.txt,5,1
6257.txt,5,1
6258.txt,5,1
6259.txt,5,1
6260.txt,5,1
6261.txt,6,1
6262.txt,6,1
6263.txt,5,1
6264.txt,5,1
6265.txt,5,1
6266.txt,5,1
6267.txt,20,1
6268.txt,20,1
6269.txt,5,1
6270.txt,5,1
6271.txt,5,1
6272.txt,5,1
6273.txt,5,1
6274.txt,5,1
6275.txt,5,1
6276.txt,5,1
6277.txt,5,1
6278.txt,5,1
6279.txt,5,1
6280.txt,5,1
6281.txt,5,1
6282.txt,5,1
6283.txt,1,1
6284.txt,1,1
6285.txt,5,1
6286.txt,5,1
6287.txt,5,1
6288.txt,5,1
6289.txt,5,1
6290.txt,5,1
6291.txt,5,1
6292.txt,5,1
6293.txt,5,1
6294.txt,5,1
6295.txt,5,1
6296.txt,5,1
6297.txt,5,1
6298.txt,5,1
6299.txt,5,1
6300.txt,5,1
6301.txt,5,1
6302.txt,5,1
6303.txt,5,1
6304.txt,5,1
6305.txt,5,1
6306.txt,5,1
6307.txt,5,1
6308.txt,5,1
6309.txt,5,1
6310.txt,5,1
6311.txt,5,1
6312.txt,5,1
6313.txt,20,1
6314.txt,20,1
6315.txt,6,1
6316.txt,6,1
6317.txt,5,1
6318.txt,5,1
6319.txt,5,1
6320.txt,5,1
6321.txt,5,1
6322.txt,5,1
6323.txt,1,1
6324.txt,1,1
6325.txt,1,1
6326.txt,1,1
6327.txt,5,1
6328.txt,5,1
6329.txt,5,1
6330.txt,5,1
6331.txt,5,1
6332.txt,5,1
6333.txt,5,1
6334.txt,5,1
6335.txt,5,1
6336.txt,5,1
6337.txt,5,1
6338.txt,5,1
6339.txt,5,1
6340.txt,5,1
6341.txt,5,1
6342.txt,5,1
6343.txt,5,1
6344.txt,5,1
6345.txt,21,1
6346.txt,21,1
6347.txt,5,1
6348.txt,5,1
6349.txt,6,1
6350.txt,6,1
6351.txt,1,1
6352.txt,1,1
6353.txt,6,1
6354.txt,6,1
6355.txt,5,1
6356.txt,5,1
6357.txt,6,1
6358.txt,6,1
6359.txt,6,1
6360.txt,6,1
6361.txt,6,1
6362.txt,6,1
6363.txt,5,1
6364.txt,5,1
6365.txt,6,1
6366.txt,6,1
6367.txt,6,1
6368.txt,6,1
6369.txt,6,1
6370.txt,6,1
6371.txt,5,1
6372.txt,5,1
6373.txt,5,1
6374.txt,5,1
6375.txt,5,1
6376.txt,5,1
6377.txt,6,1
6378.txt,6,1
6379.txt,6,1
6380.txt,6,1
6381.txt,6,1
6382.txt,6,1
6383.txt,6,1
6384.txt,6,1
6385.txt,6,1
6386.txt,6,1
6387.txt,6,1
6388.txt,6,1
6389.txt,5,1
6390.txt,5,1
6391.txt,20,1
6392.txt,20,1
6393.txt,1,1
6394.txt,1,1
6395.txt,20,1
6396.txt,20,1
6397.txt,6,1
6398.txt,6,1
6399.txt,6,1
6400.txt,6,1
6401.txt,1,1
6402.txt,1,1
6403.txt,6,1
6404.txt,6,1
6405.txt,6,1
6406.txt,6,1
6407.txt,6,1
6408.txt,6,1
6409.txt,12,1
6410.txt,12,1
6411.txt,6,1
6412.txt,6,1
6413.txt,12,1
6414.txt,12,1
6415.txt,6,1
6416.txt,6,1
6417.txt,2,1
6418.txt,2,1
6419.txt,6,1
6420.txt,6,1
6421.txt,6,1
6422.txt,6,1
6423.txt,12,1
6424.txt,12,1
6425.txt,16,1
6426.txt,16,1
6427.txt,5,1
6428.txt,5,1
6429.txt,2,1
6430.txt,2,1
6431.txt,6,1
6432.txt,6,1
6433.txt,6,1
6434.txt,6,1
6435.txt,2,1
6436.txt,2,1
6437.txt,5,1
6438.txt,5,1
6439.txt,12,1
6440.txt,12,1
6441.txt,6,1
6442.txt,6,1
6443.txt,2,1
6444.txt,2,1
6445.txt,2,1
6446.txt,2,1
6447.txt,6,1
6448.txt,6,1
6449.txt,6,1
6450.txt,6,1
6451.txt,6,1
6452.txt,6,1
6453.txt,6,1
6454.txt,6,1
6455.txt,6,1
6456.txt,6,1
6457.txt,5,1
6458.txt,5,1
